ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"7,0,0,3,11,2,9,15,15,33,37,41",0.841,1,"7,0,0,3,11,2,34,15,15,33,37,41",0.6,1
"7,1,6,6,3,5,11,16,3,16,28,12",0.761,1,"7,1,6,1,3,5,11,16,3,16,28,12",0.613,1
"8,1,3,5,9,4,14,74,8,39,26,5",0.612,1,"8,0,3,5,9,4,14,74,8,39,26,5",0.606,1
"4,1,0,1,5,0,13,41,15,33,5,57",0.914,1,"4,1,0,1,5,0,13,41,15,33,17,57",0.83,1
"1,0,2,6,9,2,19,32,15,23,18,36",0.749,1,"1,1,2,6,9,2,19,32,15,23,18,36",0.752,1
"3,1,4,4,5,1,34,29,4,13,23,46",0.42,1,"3,1,4,4,5,1,34,29,9,13,23,46",0.613,1
"0,0,0,5,7,3,40,51,12,12,21,83",0.918,0,"0,0,0,5,7,3,40,51,12,12,21,1",0.696,0
"6,0,2,2,2,4,24,0,6,4,6,16",0.589,0,"6,0,2,2,2,4,24,0,6,41,6,16",0.542,1
"2,0,7,6,12,1,6,27,4,10,36,61",0.38,1,"2,0,7,6,12,1,6,27,4,10,36,77",0.375,1
"4,0,5,1,8,1,17,40,12,25,30,89",0.774,1,"4,0,5,1,8,1,35,40,12,25,30,89",0.706,1
"9,1,1,1,3,3,24,73,0,14,6,87",0.844,1,"9,1,1,1,3,3,24,73,0,11,6,87",0.84,1
"7,1,7,1,4,4,20,32,3,16,43,58",0.643,1,"7,1,7,1,4,4,20,32,3,16,43,46",0.578,1
"8,0,6,2,11,0,5,26,1,29,34,73",0.879,1,"8,0,6,2,2,0,5,26,1,29,34,73",0.863,1
"6,0,7,0,2,4,40,14,0,29,10,52",0.621,1,"6,0,7,0,2,4,40,6,0,29,10,52",0.693,1
"1,1,5,5,1,2,0,37,9,15,23,3",0.843,0,"1,1,5,5,1,2,0,71,9,15,23,3",0.601,0
"6,0,7,4,9,3,11,12,1,13,12,37",0.472,1,"6,0,1,4,9,3,11,12,1,13,12,37",0.576,1
"0,0,1,2,8,5,6,20,5,22,32,10",0.704,0,"0,0,1,2,8,5,6,20,0,22,32,10",0.656,1
"6,1,1,0,6,3,32,47,6,34,42,15",0.629,1,"6,1,7,0,6,3,32,47,6,34,42,15",0.626,1
"6,0,6,2,10,3,16,43,2,22,13,65",0.802,1,"6,0,6,2,10,3,16,43,2,22,13,65",0.802,1
"0,1,1,3,2,0,31,51,9,35,42,5",0.646,1,"0,1,1,3,2,0,31,51,9,35,42,5",0.646,1
"5,0,2,5,7,5,26,7,0,28,20,76",0.526,1,"5,0,2,4,7,5,26,7,0,28,20,76",0.628,1
"1,1,1,0,11,5,8,51,9,32,14,48",0.907,1,"1,1,1,0,11,5,8,51,3,32,14,48",0.869,1
"6,0,4,4,6,5,39,43,12,35,26,30",0.708,1,"8,0,4,4,6,5,39,43,12,35,26,30",0.77,1
"2,1,3,4,4,0,0,30,13,3,9,49",0.715,0,"2,1,3,4,4,0,17,30,13,3,9,49",0.89,0
"2,1,1,4,9,5,29,15,14,27,29,78",0.678,1,"2,1,1,4,9,5,29,15,14,27,29,78",0.678,1
"3,0,1,3,10,0,38,55,15,4,40,12",0.643,0,"3,0,1,3,10,0,38,55,15,4,40,63",0.648,0
"4,1,3,2,10,0,10,57,0,7,17,8",0.581,0,"4,1,7,2,10,0,10,57,0,7,17,8",0.581,0
"0,0,0,0,0,2,21,43,9,20,38,86",0.841,1,"0,0,0,0,0,2,21,43,9,34,38,86",0.841,1
"0,0,7,1,2,1,12,28,5,6,6,96",0.908,0,"9,0,7,1,2,1,12,28,5,6,6,96",0.788,0
"1,0,7,4,11,3,29,51,3,5,6,56",0.925,0,"1,0,7,0,11,3,29,51,3,5,6,56",0.928,0
"6,0,6,4,0,4,34,44,1,14,9,7",0.62,0,"6,1,6,4,0,4,34,44,1,14,9,7",0.619,0
"8,0,3,1,8,0,11,33,7,28,7,88",0.899,1,"8,0,3,1,13,0,11,33,7,28,7,88",0.897,1
"7,1,3,6,2,0,36,58,7,8,27,60",0.577,1,"7,1,3,6,2,0,36,58,6,8,27,60",0.571,1
"3,0,5,4,1,0,17,53,14,19,20,80",0.86,1,"9,0,5,4,1,0,17,53,14,19,20,80",0.796,1
"3,0,0,2,4,0,6,64,1,10,42,21",0.589,1,"3,0,0,2,4,0,6,64,1,10,42,46",0.658,1
"0,0,2,3,8,5,40,48,3,19,0,82",0.93,1,"0,1,2,3,8,5,40,48,3,19,0,82",0.931,1
"7,0,1,1,12,5,35,31,4,19,11,35",0.872,1,"7,0,1,1,12,5,35,43,4,19,11,35",0.899,1
"4,0,1,5,12,5,10,57,10,38,3,28",0.905,1,"4,0,1,5,12,5,10,57,9,38,3,28",0.904,1
"9,1,5,5,3,0,36,72,3,4,34,78",0.671,0,"9,1,5,5,3,0,4,72,3,4,34,78",0.704,1
"8,0,2,0,3,0,31,9,14,32,1,84",0.659,1,"2,0,2,0,3,0,31,9,14,32,1,84",0.832,1
"5,1,5,6,6,5,41,74,5,24,29,5",0.629,1,"5,1,5,6,6,5,41,74,5,24,29,5",0.629,1
"2,1,4,5,9,1,35,28,0,38,13,49",0.414,1,"2,1,4,5,9,1,37,28,0,38,13,49",0.411,1
"3,0,2,6,0,3,27,43,1,2,8,60",0.858,0,"3,0,2,6,0,3,40,43,1,2,8,60",0.876,0
"2,1,0,3,10,4,23,10,0,36,3,25",0.18,1,"2,1,0,3,10,4,23,62,0,36,3,25",0.84,1
"9,0,2,1,1,0,21,62,8,11,30,31",0.688,1,"9,0,2,1,1,0,21,62,6,11,30,31",0.683,1
"9,1,6,5,7,5,13,3,8,12,5,33",0.661,1,"9,1,6,5,7,5,13,23,8,12,5,33",0.908,1
"9,0,7,0,12,3,35,40,7,18,0,54",0.924,1,"9,0,7,0,12,3,35,40,7,10,0,54",0.923,0
"2,1,6,0,4,2,34,60,1,19,34,56",0.717,1,"2,1,1,0,4,2,34,60,1,19,34,56",0.713,1
"6,1,0,4,4,3,8,73,8,9,16,55",0.786,0,"6,1,0,4,4,3,8,35,8,9,16,55",0.743,1
"4,1,1,6,11,5,32,2,1,39,1,39",0.596,1,"4,1,1,0,11,5,32,2,1,39,1,39",0.542,1
"2,1,7,1,12,5,28,46,11,1,13,65",0.923,0,"2,1,7,1,12,5,28,46,11,8,13,65",0.923,0
"2,0,3,2,2,5,19,23,5,17,31,93",0.826,1,"2,0,3,2,2,5,19,23,3,17,31,93",0.796,1
"3,0,1,6,0,0,26,47,10,8,29,87",0.672,1,"3,0,3,6,0,0,26,47,10,8,29,87",0.672,1
"7,1,5,6,3,0,33,69,11,16,29,5",0.628,0,"7,1,5,6,10,0,33,69,11,16,29,5",0.629,0
"8,0,3,3,8,0,32,74,6,41,31,57",0.707,1,"8,0,3,3,8,0,32,74,6,41,36,57",0.657,1
"9,0,7,3,0,0,30,19,15,32,35,27",0.648,1,"2,0,7,3,0,0,30,19,15,32,35,27",0.542,1
"4,1,0,6,12,5,7,67,11,39,26,69",0.877,1,"4,1,0,6,12,0,7,67,11,39,26,69",0.808,1
"5,1,6,4,13,1,5,0,6,0,41,83",0.822,1,"5,1,6,4,13,1,28,0,6,0,41,83",0.344,1
"4,1,2,2,8,3,38,19,15,37,43,31",0.617,1,"4,1,2,2,8,3,39,19,15,37,43,31",0.615,1
"7,0,0,1,8,2,29,15,5,40,27,5",0.745,1,"7,0,0,1,8,2,29,15,5,9,27,5",0.692,0
"2,0,2,5,11,4,9,52,15,20,0,87",0.918,1,"2,0,2,5,11,4,9,52,15,20,24,87",0.887,1
"6,0,2,2,11,4,5,61,7,38,14,44",0.835,1,"6,0,2,2,11,4,5,61,7,38,17,44",0.831,1
"8,0,0,2,4,0,13,69,9,20,32,66",0.756,1,"8,0,0,5,4,0,13,69,9,20,32,66",0.684,1
"6,0,5,4,0,2,31,3,5,37,9,55",0.569,1,"6,0,5,4,0,2,31,3,5,37,9,55",0.569,1
"0,1,2,4,9,3,9,10,0,30,7,71",0.529,1,"0,1,2,4,9,3,9,63,0,30,7,71",0.927,1
"9,0,4,4,5,1,5,57,4,20,33,16",0.614,1,"9,0,4,4,5,1,5,17,4,20,33,16",0.871,1
"1,1,6,4,13,4,9,70,13,33,4,86",0.924,1,"1,1,6,4,13,4,15,70,13,33,4,86",0.927,1
"4,0,2,1,0,1,1,38,12,4,17,3",0.858,0,"4,1,2,1,0,1,1,38,12,4,17,3",0.869,0
"6,0,3,4,13,3,39,26,1,36,8,92",0.776,1,"6,0,0,4,13,3,39,26,1,36,8,92",0.78,1
"2,1,4,6,9,0,40,65,4,24,36,95",0.667,1,"2,0,4,6,9,0,40,65,4,24,36,95",0.627,1
"5,0,7,3,3,2,6,68,1,5,5,44",0.752,0,"5,0,1,3,3,2,6,68,1,5,5,44",0.739,0
"6,1,0,4,13,1,23,30,4,41,5,19",0.913,1,"6,1,6,4,13,1,23,30,4,41,5,19",0.912,1
"7,0,3,1,0,5,3,74,15,0,20,44",0.652,0,"7,0,3,1,0,5,3,74,15,0,20,9",0.556,0
"9,0,5,2,0,1,16,56,3,40,27,27",0.747,1,"9,0,5,2,0,1,16,11,3,40,27,27",0.852,1
"4,0,3,3,13,3,16,61,6,3,11,17",0.602,0,"4,0,3,3,13,3,16,15,6,3,11,17",0.692,0
"8,0,0,2,10,5,24,28,4,1,21,36",0.821,0,"8,0,0,2,10,5,24,28,4,1,21,36",0.821,0
"5,0,1,1,0,0,23,44,10,10,3,93",0.899,1,"5,0,0,1,0,0,23,44,10,10,3,93",0.899,1
"0,0,4,6,7,3,21,11,0,1,40,38",0.178,0,"0,0,4,6,7,0,21,11,0,1,40,38",0.3,0
"6,0,2,4,4,2,16,63,3,16,41,42",0.554,1,"6,0,6,4,4,2,16,63,3,16,41,42",0.553,1
"1,1,7,1,6,1,36,62,4,33,22,36",0.819,1,"1,1,7,1,6,1,36,62,4,33,32,36",0.695,1
"9,0,1,3,7,0,13,50,12,0,5,60",0.836,0,"9,0,1,3,7,0,13,50,0,0,5,60",0.807,0
"0,1,5,0,13,2,23,41,0,20,37,5",0.626,1,"0,1,5,0,13,4,23,41,0,20,37,5",0.644,1
"0,0,1,3,0,1,27,69,2,1,30,1",0.664,0,"0,0,1,3,10,1,27,69,2,1,30,1",0.661,0
"4,1,1,6,7,1,6,69,6,23,40,5",0.592,1,"4,1,1,6,7,1,6,69,6,23,40,17",0.572,1
"0,0,4,4,6,1,36,19,8,2,31,18",0.548,0,"0,0,4,4,6,1,12,19,8,2,31,18",0.657,0
"8,0,6,4,12,4,10,54,0,17,19,36",0.56,1,"8,0,6,4,12,4,10,54,0,17,19,36",0.56,1
"3,0,3,2,6,4,2,25,0,24,19,51",0.774,1,"3,0,3,2,6,3,2,25,0,24,19,51",0.805,1
"4,1,1,5,4,1,7,1,1,29,17,72",0.841,1,"4,1,1,5,4,1,7,1,1,41,17,72",0.798,1
"9,0,7,6,11,2,32,69,11,25,42,87",0.603,1,"9,0,7,6,11,2,32,69,11,16,42,87",0.567,1
"5,0,6,2,11,2,31,23,5,30,14,10",0.667,1,"5,0,6,2,11,2,31,23,5,30,14,73",0.568,1
"9,0,2,6,10,0,22,44,14,17,18,9",0.916,1,"9,0,2,6,10,5,22,44,14,17,18,9",0.904,0
"2,0,1,1,4,1,39,5,3,23,13,54",0.331,1,"4,0,1,1,4,1,39,5,3,23,13,54",0.327,1
"1,0,1,0,2,5,0,45,0,8,35,10",0.767,1,"1,0,1,0,2,5,0,45,0,8,35,10",0.767,1
"7,1,0,5,9,0,38,26,7,7,35,74",0.374,1,"7,1,0,5,9,0,38,26,7,7,35,73",0.375,1
"5,1,2,3,7,4,25,45,0,5,4,74",0.805,1,"5,1,2,3,7,4,25,63,0,5,4,74",0.842,0
"4,0,5,6,1,2,10,34,15,6,11,17",0.864,0,"4,0,5,6,4,2,10,34,15,6,11,17",0.866,0
"6,0,3,4,2,1,15,4,7,12,16,38",0.621,1,"6,0,3,4,2,1,15,4,7,12,16,77",0.635,1
"2,1,3,2,8,0,32,24,2,23,35,16",0.409,1,"2,1,3,2,8,0,32,24,2,23,35,16",0.409,1
"8,0,3,3,0,0,27,62,2,34,12,57",0.856,1,"8,1,3,3,0,0,27,62,2,34,12,57",0.864,1
"3,1,4,4,10,5,33,18,7,0,9,98",0.74,0,"3,1,4,4,10,5,32,18,7,0,9,98",0.74,0
"8,1,0,6,3,5,15,47,8,39,43,30",0.622,1,"8,1,0,6,3,5,15,47,8,39,43,19",0.604,1
"5,0,4,4,9,5,38,71,10,14,1,71",0.915,1,"9,0,4,4,9,5,38,71,10,14,1,71",0.9,0
"9,0,0,5,8,1,14,15,4,25,4,73",0.789,1,"9,0,3,5,8,1,14,15,4,25,4,73",0.785,1
"2,0,3,2,6,4,36,19,15,0,27,2",0.74,0,"2,0,3,2,6,4,36,19,15,19,27,2",0.733,1
"8,0,6,5,9,2,41,28,1,5,3,27",0.914,0,"8,0,6,5,9,2,41,33,1,5,3,27",0.914,0
"9,1,3,2,7,0,32,57,4,24,16,15",0.692,1,"9,1,3,2,7,0,32,57,4,24,16,15",0.692,1
"2,1,2,5,1,2,28,57,13,16,4,12",0.855,0,"2,1,2,5,1,2,39,57,13,16,4,12",0.905,0
"5,1,7,6,7,1,41,49,6,21,2,86",0.923,1,"3,1,7,6,7,1,41,49,6,21,2,86",0.929,1
"7,0,7,1,5,5,8,62,3,19,28,39",0.671,1,"7,0,7,1,5,5,29,62,3,19,28,39",0.801,1
"5,0,6,6,9,3,20,41,11,23,14,59",0.808,1,"5,0,6,6,9,5,20,41,11,23,14,59",0.847,1
"3,1,7,5,3,5,17,50,14,3,21,25",0.655,0,"3,1,7,5,6,5,17,50,14,3,21,25",0.657,0
"3,1,3,2,7,0,2,56,1,28,16,54",0.807,1,"3,1,3,2,7,0,2,56,1,28,16,85",0.899,1
"7,0,5,3,9,5,21,55,13,17,19,36",0.899,1,"7,0,5,3,9,5,21,33,13,17,19,36",0.772,1
"3,1,2,3,3,3,5,59,8,39,40,89",0.892,1,"3,1,7,3,3,3,5,59,8,39,40,89",0.891,1
"0,1,7,1,5,3,0,15,1,32,11,44",0.854,1,"0,1,3,1,5,3,0,15,1,32,11,44",0.868,1
"0,0,2,6,5,1,20,49,13,17,40,12",0.717,0,"0,0,2,6,5,1,20,49,13,17,40,65",0.397,1
"4,0,1,2,8,1,16,9,4,2,19,85",0.492,0,"4,0,1,2,8,2,16,9,4,2,19,85",0.578,0
"3,0,5,1,0,2,0,57,1,16,8,73",0.896,1,"3,0,5,1,0,5,0,57,1,16,8,73",0.834,1
"8,1,5,5,7,1,1,74,10,6,13,59",0.794,0,"8,1,5,5,7,1,1,74,10,6,30,59",0.639,0
"4,0,1,3,3,4,24,2,10,38,22,88",0.802,1,"4,0,1,3,3,4,24,68,10,38,22,88",0.892,1
"7,1,2,4,12,5,4,29,6,3,41,7",0.671,0,"7,1,2,4,12,5,4,29,6,13,41,7",0.644,1
"7,1,4,0,3,4,19,18,10,10,15,49",0.748,1,"7,0,4,0,3,4,19,18,10,10,15,49",0.718,1
"3,1,2,3,4,1,16,39,15,27,5,44",0.908,1,"3,1,2,3,4,1,16,25,15,27,5,44",0.818,1
"7,1,5,2,2,3,32,11,2,34,42,76",0.732,1,"7,1,5,2,2,4,32,11,2,34,42,76",0.783,1
"1,1,3,5,2,4,19,20,11,33,35,9",0.591,1,"1,1,3,5,2,4,40,20,11,33,35,9",0.564,1
"4,0,3,2,2,2,40,30,9,0,9,78",0.859,0,"0,0,3,2,2,2,40,30,9,0,9,78",0.918,0
"6,0,3,3,1,1,32,54,7,28,2,68",0.901,1,"6,0,3,3,7,1,32,54,7,28,2,68",0.901,1
"1,0,7,0,7,2,2,45,10,14,25,5",0.748,1,"1,0,7,0,7,2,2,45,10,14,24,5",0.743,1
"6,0,7,4,0,3,27,65,9,15,14,75",0.852,1,"6,0,7,4,0,3,27,65,15,15,14,75",0.889,1
"1,0,4,1,3,2,11,72,13,31,36,47",0.813,1,"1,0,4,1,3,2,11,72,2,31,36,47",0.689,1
"5,0,1,1,6,3,20,20,9,29,21,8",0.737,1,"5,0,1,1,6,3,20,42,9,29,21,8",0.675,1
"9,0,3,1,6,5,4,39,14,7,43,36",0.821,1,"9,0,3,1,6,5,4,39,14,7,43,36",0.821,1
"9,1,3,2,10,3,26,51,11,11,39,77",0.634,1,"9,1,3,2,6,3,26,51,11,11,39,77",0.635,1
"3,0,2,0,11,5,11,42,15,20,7,11",0.762,1,"3,0,2,0,11,5,25,42,15,20,7,11",0.864,1
"9,1,7,2,11,3,4,39,5,28,24,88",0.915,1,"9,1,7,2,11,3,4,39,3,28,24,88",0.916,1
"4,1,1,0,6,0,9,16,14,34,1,36",0.763,1,"4,1,5,0,6,0,9,16,14,34,1,36",0.77,1
"4,0,4,6,3,4,21,46,1,18,11,91",0.825,1,"4,0,4,5,3,4,21,46,1,18,11,91",0.818,1
"3,0,5,1,1,0,18,68,3,21,14,5",0.684,1,"3,0,5,1,1,0,34,68,3,21,14,5",0.746,1
"8,1,7,2,0,4,38,63,5,28,35,58",0.654,1,"8,1,2,2,0,4,38,63,5,28,35,58",0.656,1
"4,0,6,0,5,2,6,67,12,35,40,3",0.877,1,"4,0,6,0,5,2,6,67,0,35,40,3",0.83,1
"8,1,2,6,11,5,13,44,12,22,12,76",0.91,1,"8,1,2,6,11,5,13,44,12,8,12,76",0.886,1
"9,0,3,0,13,2,34,24,0,23,10,67",0.721,1,"9,0,3,3,13,2,34,24,0,23,10,67",0.765,1
"8,0,4,5,11,1,6,71,2,23,31,96",0.866,1,"8,0,4,5,13,1,6,71,2,23,31,96",0.864,1
"6,0,1,2,6,1,2,17,10,9,11,88",0.879,1,"6,0,1,2,6,1,2,17,10,16,11,88",0.89,1
"1,1,7,0,10,4,7,0,2,9,11,69",0.821,1,"1,1,7,0,10,4,7,0,2,9,11,69",0.821,1
"5,1,1,5,11,5,19,40,13,0,2,9",0.916,0,"5,1,1,5,11,5,19,40,13,0,2,9",0.916,0
"8,0,5,3,9,0,17,74,3,24,25,92",0.839,1,"8,0,3,3,9,0,17,74,3,24,25,92",0.84,1
"1,1,3,4,5,2,39,69,3,29,5,13",0.789,1,"4,1,3,4,5,2,39,69,3,29,5,13",0.683,1
"2,0,1,4,2,4,5,7,0,28,2,85",0.586,1,"2,0,1,4,2,4,5,24,0,28,2,85",0.844,1
"6,1,4,0,9,5,7,47,7,40,10,61",0.922,1,"6,1,4,0,9,5,38,47,7,40,10,61",0.917,1
"5,1,3,4,9,3,28,66,13,24,31,81",0.721,1,"5,1,3,4,9,3,28,59,13,24,31,81",0.71,1
"2,0,2,0,6,0,25,27,0,31,29,99",0.495,1,"2,0,2,0,6,0,25,27,0,31,38,99",0.465,1
"2,1,0,2,12,0,22,60,13,15,21,92",0.91,1,"2,1,0,2,13,0,22,60,13,15,21,92",0.909,1
"9,1,4,2,1,1,37,14,15,30,14,42",0.71,1,"9,1,4,2,1,1,37,40,15,30,14,42",0.919,1
"2,1,4,4,3,5,39,62,7,14,16,55",0.919,1,"2,1,4,4,3,5,39,62,9,14,16,55",0.923,1
"6,0,4,6,0,1,20,57,8,36,39,85",0.73,1,"6,0,4,6,0,1,20,45,8,36,39,85",0.697,1
"7,1,1,3,4,1,39,69,5,27,13,85",0.896,1,"7,1,1,3,4,1,39,69,5,6,13,85",0.883,0
"2,0,0,3,11,1,18,0,15,2,22,66",0.388,0,"2,0,0,3,1,1,18,0,15,2,22,66",0.388,0
"7,0,0,0,7,3,17,44,2,1,14,36",0.676,0,"7,0,0,0,7,3,17,44,2,1,14,28",0.663,0
"4,0,0,6,3,5,25,72,15,0,8,85",0.888,0,"4,1,0,6,3,5,25,72,15,0,8,85",0.906,0
"6,0,0,2,13,4,31,69,2,17,18,20",0.812,1,"6,0,0,2,13,4,31,69,2,1,18,20",0.824,0
"2,1,7,6,2,3,40,62,2,32,27,27",0.616,1,"2,1,7,6,11,3,40,62,2,32,27,27",0.612,1
"2,1,6,5,2,2,18,27,7,11,12,87",0.853,1,"2,1,6,5,2,2,18,27,7,5,12,87",0.825,0
"3,0,3,6,6,2,0,58,11,40,25,64",0.883,1,"3,0,3,6,6,2,0,60,11,40,25,64",0.887,1
"9,0,7,4,6,3,22,72,1,37,40,12",0.592,1,"9,0,7,4,6,3,7,72,1,37,40,12",0.606,1
"9,0,0,1,8,4,35,29,6,7,11,20",0.905,0,"9,0,0,1,8,4,35,29,6,7,11,29",0.905,0
"6,1,7,2,5,5,10,10,0,34,38,64",0.9,1,"9,1,7,2,5,5,10,10,0,34,38,64",0.917,1
"9,1,3,6,9,1,8,38,3,17,6,65",0.902,1,"9,1,3,6,9,1,8,38,3,17,19,65",0.841,1
"5,0,1,1,3,4,25,71,12,28,38,99",0.87,1,"5,0,1,1,3,4,25,71,12,28,24,99",0.895,1
"5,1,3,1,11,2,39,3,8,35,38,18",0.52,1,"5,1,3,1,11,2,39,3,8,35,17,18",0.517,1
"5,1,6,5,2,4,15,14,14,1,27,75",0.639,1,"5,1,6,6,2,4,15,14,14,1,27,75",0.603,1
"4,1,7,4,12,0,4,6,4,8,31,33",0.749,1,"4,1,7,4,12,0,4,6,4,8,28,33",0.764,1
"2,0,0,3,1,4,41,37,10,34,3,70",0.916,1,"2,0,0,3,1,1,41,37,10,34,3,70",0.908,1
"0,0,5,5,13,2,41,38,8,13,31,15",0.636,0,"0,0,5,5,13,2,41,38,8,13,31,96",0.473,1
"8,0,1,0,7,2,6,74,14,41,23,92",0.904,1,"8,0,1,0,7,2,6,74,14,41,23,57",0.879,1
"4,1,2,3,2,4,11,71,2,30,10,34",0.609,1,"4,1,2,3,2,4,11,71,2,30,10,34",0.609,1
"9,0,5,5,13,1,21,30,4,2,31,66",0.576,0,"9,0,5,5,13,1,21,30,4,9,31,66",0.586,1
"8,0,5,2,6,0,20,42,2,29,29,47",0.62,1,"8,1,5,2,6,0,20,42,2,29,29,47",0.57,1
"9,0,3,4,0,0,27,44,4,35,12,82",0.87,1,"9,0,3,4,0,0,27,44,4,11,12,82",0.835,1
"1,0,1,2,11,0,14,12,3,12,15,52",0.387,1,"1,0,6,2,11,0,14,12,3,12,15,52",0.38,1
"7,0,5,0,1,4,14,21,4,12,16,9",0.77,1,"7,0,5,0,1,4,14,21,4,12,16,9",0.77,1
"3,1,0,1,6,3,18,69,13,0,6,59",0.914,0,"3,1,0,1,10,3,18,69,13,0,6,59",0.914,0
"4,1,7,2,1,3,18,23,12,23,14,95",0.89,1,"4,1,4,2,1,3,18,23,12,23,14,95",0.89,1
"2,0,4,0,11,2,25,1,4,22,4,94",0.59,1,"2,0,4,0,11,2,25,1,4,22,4,94",0.59,1
"9,1,4,1,10,1,13,29,8,6,32,64",0.657,1,"9,1,7,1,10,1,13,29,8,6,32,64",0.654,1
"2,0,4,6,2,4,17,10,5,2,16,95",0.656,0,"2,0,4,3,2,4,17,10,5,2,16,95",0.696,0
"3,1,6,1,3,1,26,45,1,36,10,35",0.801,1,"3,1,6,1,3,1,26,2,1,36,10,35",0.296,1
"3,1,6,1,10,3,8,28,10,12,5,74",0.902,1,"3,1,6,0,10,3,8,28,10,12,5,74",0.908,1
"2,0,6,2,13,4,0,1,12,9,20,86",0.91,1,"2,0,6,2,13,4,0,1,12,6,20,86",0.91,1
"6,1,7,0,11,3,4,18,2,16,17,30",0.724,1,"6,1,7,0,11,3,31,18,2,16,17,30",0.62,1
"2,1,3,2,13,2,33,50,1,12,13,58",0.918,1,"2,1,3,2,13,2,33,50,1,12,3,58",0.927,1
"5,1,5,3,2,0,28,63,12,4,42,64",0.605,1,"5,1,5,3,2,5,28,63,12,4,42,64",0.708,0
"1,0,0,5,7,3,34,16,4,25,9,72",0.494,1,"1,0,0,5,7,3,34,61,4,25,9,72",0.928,1
"9,0,7,4,6,1,33,61,15,9,26,79",0.712,1,"7,0,7,4,6,1,33,61,15,9,26,79",0.672,1
"0,1,3,2,5,1,3,3,11,13,36,75",0.918,1,"0,1,3,2,13,1,3,3,11,13,36,75",0.917,1
"7,0,5,1,8,1,36,38,15,31,16,39",0.78,1,"7,0,5,1,8,1,36,38,15,31,16,39",0.78,1
"4,1,2,2,1,2,26,67,15,17,31,91",0.835,1,"4,1,2,2,1,2,26,67,15,17,31,91",0.835,1
"0,1,4,6,6,3,12,9,11,36,40,93",0.778,1,"0,1,4,6,6,3,12,9,11,6,40,93",0.81,1
"9,0,3,1,7,4,24,28,5,33,40,65",0.73,1,"9,0,3,1,7,0,24,28,5,33,40,65",0.436,1
"3,1,6,4,0,1,19,26,4,29,23,97",0.707,1,"3,1,6,3,0,1,19,26,4,29,23,97",0.696,1
"0,1,3,3,3,4,19,36,9,8,8,22",0.864,0,"0,1,3,3,3,4,19,72,9,8,8,22",0.923,0
"5,0,7,0,0,2,20,63,5,5,37,7",0.635,0,"5,0,7,0,0,2,20,63,5,5,37,5",0.638,0
"2,0,1,2,8,1,28,15,9,17,21,59",0.328,1,"2,0,1,2,8,1,28,15,9,32,21,59",0.376,1
"5,1,2,2,7,4,30,31,15,3,6,9",0.88,0,"5,1,2,2,7,4,30,31,15,40,6,9",0.916,1
"5,1,4,4,9,2,41,21,1,5,38,12",0.551,0,"5,1,4,4,9,2,41,6,1,5,38,12",0.494,0
"9,0,6,2,6,0,14,59,0,17,22,91",0.843,1,"9,0,6,2,6,0,14,59,0,17,28,91",0.844,1
"2,0,6,0,7,4,36,50,12,19,14,38",0.919,1,"1,0,6,0,7,4,36,50,12,19,14,38",0.92,1
"6,1,7,0,6,4,7,27,15,21,16,92",0.924,1,"6,1,7,0,6,4,7,27,15,21,1,92",0.921,1
"3,0,5,2,12,3,19,59,8,38,20,5",0.727,1,"3,0,5,2,12,3,19,59,8,41,20,5",0.763,1
"9,1,6,2,10,1,17,72,12,25,6,48",0.899,1,"9,1,6,2,10,1,17,72,12,25,6,93",0.904,1
"5,0,1,0,8,2,16,37,14,37,3,39",0.916,1,"5,0,1,0,8,2,16,37,7,37,3,39",0.899,1
"7,0,3,4,2,3,19,71,0,38,36,28",0.578,1,"7,0,5,4,2,3,19,71,0,38,36,28",0.578,1
"7,0,1,5,5,1,15,14,0,23,14,39",0.773,1,"7,0,1,5,11,1,15,14,0,23,14,39",0.763,1
"3,0,0,5,5,2,13,74,13,16,33,37",0.62,1,"3,0,0,5,5,2,13,74,13,16,3,37",0.9,0
"3,0,5,4,10,3,33,31,10,18,40,36",0.572,1,"3,0,6,4,10,3,33,31,10,18,40,36",0.572,1
"6,1,6,1,1,4,32,51,4,27,25,22",0.612,1,"6,1,6,4,1,4,32,51,4,27,25,22",0.586,1
"6,0,5,0,9,4,6,48,5,39,43,84",0.897,1,"6,0,5,0,9,4,6,48,5,39,43,84",0.897,1
"0,0,3,0,12,1,4,47,8,33,25,39",0.832,1,"0,0,3,0,12,1,4,47,10,33,25,39",0.84,1
"3,0,2,3,12,5,0,71,6,24,0,87",0.884,1,"3,0,2,3,12,5,36,71,6,24,0,87",0.924,1
"6,0,3,1,1,3,36,25,10,30,20,35",0.646,1,"6,0,3,1,1,3,36,74,10,30,20,35",0.914,1
"5,0,1,4,0,1,37,65,15,8,40,43",0.627,1,"5,0,1,4,0,1,37,65,15,36,40,43",0.667,1
"9,0,2,1,2,1,41,13,12,26,3,42",0.769,1,"9,0,2,1,2,1,41,44,12,26,3,42",0.928,1
"8,1,2,0,9,5,38,46,9,26,20,5",0.829,1,"8,1,2,0,9,5,38,46,9,26,20,5",0.829,1
"6,1,4,4,2,2,17,58,8,9,0,35",0.875,0,"6,1,0,4,2,2,17,58,8,9,0,35",0.879,0
"4,0,5,6,7,5,28,26,1,27,37,50",0.313,1,"4,0,5,6,7,5,28,26,1,27,37,18",0.504,1
