ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"6,2,6,2,5,3,37,58,8,39,42,4",0.061,1,"6,2,6,2,5,3,37,58,11,39,42,4",0.064,1
"0,3,1,1,5,4,5,3,1,3,9,94",0.343,0,"0,3,1,1,5,4,5,3,1,3,30,94",0.409,0
"2,1,2,3,10,2,17,41,13,35,43,22",0.132,1,"2,1,2,3,10,2,10,41,13,35,43,22",0.148,1
"5,1,1,2,10,3,34,70,0,20,27,74",0.039,1,"5,1,1,2,10,3,34,70,11,20,27,74",0.041,1
"9,3,4,3,11,2,13,4,5,16,10,44",0.54,1,"9,3,4,3,11,0,13,4,5,16,10,44",0.76,1
"9,0,2,3,10,3,28,30,15,10,37,85",0.596,1,"9,0,2,3,10,3,28,30,2,10,37,85",0.505,1
"8,1,6,0,0,3,37,60,11,34,8,33",0.029,1,"8,1,6,0,0,5,37,60,11,34,8,33",0.25,1
"5,1,0,0,5,0,32,73,3,16,10,25",0.584,1,"5,1,0,3,5,0,32,73,3,16,10,25",0.125,1
"8,4,3,4,13,4,14,59,8,40,1,71",0.144,1,"2,4,3,4,13,4,14,59,8,40,1,71",0.096,1
"5,1,6,2,4,5,10,23,6,1,17,57",0.676,0,"5,1,6,2,11,5,10,23,6,1,17,57",0.696,0
"8,2,7,6,0,5,28,33,11,22,3,73",0.57,1,"8,2,7,5,0,5,28,33,11,22,3,73",0.634,1
"1,0,3,3,10,4,14,23,10,18,22,40",0.199,1,"6,0,3,3,10,4,14,23,10,18,22,40",0.587,1
"9,2,5,1,0,5,27,27,3,39,32,50",0.495,1,"9,2,7,1,0,5,27,27,3,39,32,50",0.494,1
"3,0,2,4,5,4,20,19,0,33,16,78",0.16,1,"9,0,2,4,5,4,20,19,0,33,16,78",0.376,1
"4,1,2,0,0,0,28,5,14,11,21,55",0.967,1,"4,1,2,0,0,0,28,5,9,11,21,55",0.965,1
"7,1,5,0,12,2,32,60,7,34,41,17",0.029,1,"7,1,5,1,12,2,32,60,7,34,41,17",0.032,1
"3,3,0,3,9,3,23,38,4,9,15,51",0.106,0,"3,0,0,3,9,3,23,38,4,9,15,51",0.111,1
"8,1,5,2,13,1,26,35,14,39,23,54",0.111,1,"8,1,5,2,13,1,26,35,14,39,23,54",0.111,1
"9,1,6,1,13,3,11,35,14,26,25,96",0.053,1,"9,1,6,1,13,3,11,39,14,26,25,96",0.047,1
"4,4,0,5,0,4,26,56,9,31,19,27",0.139,1,"4,4,0,5,0,4,26,56,5,31,19,27",0.133,1
"8,0,6,2,10,3,30,6,11,21,13,38",0.51,1,"8,0,6,2,10,3,30,6,2,21,13,38",0.417,1
"0,4,3,6,7,4,1,47,6,13,2,60",0.118,1,"0,4,3,6,7,2,1,47,6,13,2,60",0.105,1
"7,2,2,6,11,0,27,57,14,3,37,34",0.184,0,"7,2,2,6,11,0,27,57,14,3,37,98",0.136,1
"1,0,5,5,4,5,24,69,4,35,31,57",0.079,1,"1,0,5,5,11,5,24,69,4,35,31,57",0.079,1
"8,1,7,5,13,5,0,13,7,2,35,64",0.777,1,"8,1,7,5,13,3,0,13,7,2,35,64",0.684,1
"7,1,3,4,10,3,40,43,15,21,25,63",0.173,1,"7,1,3,4,10,3,40,43,15,2,25,63",0.231,0
"4,0,3,6,4,5,15,32,5,0,32,40",0.406,0,"4,0,3,6,4,5,41,32,5,0,32,40",0.377,0
"4,4,3,4,1,4,8,50,1,1,0,43",0.205,0,"4,4,3,4,2,4,8,50,1,1,0,43",0.207,0
"1,1,2,3,3,3,34,1,9,31,9,12",0.524,1,"1,1,2,3,3,3,34,1,9,31,9,12",0.524,1
"4,3,6,4,11,3,8,2,4,17,39,21",0.679,1,"4,3,6,4,11,3,8,2,13,17,39,21",0.671,1
"6,2,1,3,0,2,16,48,0,17,29,96",0.071,1,"6,2,1,3,0,2,16,48,0,17,29,96",0.071,1
"9,1,5,4,11,5,25,2,15,31,16,69",0.72,1,"9,1,5,4,11,5,39,2,15,31,16,69",0.741,1
"0,1,1,1,10,3,32,59,5,32,30,75",0.033,1,"0,1,1,1,6,3,32,59,5,32,30,75",0.033,1
"3,0,6,0,3,5,41,7,9,30,29,57",0.133,1,"3,0,6,0,4,5,41,7,9,30,29,57",0.135,1
"7,4,4,1,3,0,33,21,6,40,39,94",0.364,1,"7,4,4,1,3,0,33,21,6,40,39,94",0.364,1
"6,3,3,2,5,0,30,51,6,0,2,27",0.23,0,"6,3,3,2,5,0,30,51,2,0,2,27",0.307,0
"3,1,2,3,3,0,4,21,6,38,20,13",0.687,1,"3,1,2,3,3,0,4,21,6,10,20,13",0.579,1
"1,3,3,1,11,0,6,51,3,5,35,4",0.442,0,"5,3,3,1,11,0,6,51,3,5,35,4",0.423,1
"9,4,5,5,10,0,36,61,4,18,16,40",0.23,1,"9,4,5,5,10,0,36,61,14,18,16,40",0.157,1
"3,1,4,0,12,2,18,42,5,6,16,64",0.029,1,"3,1,4,2,12,2,18,42,5,6,16,64",0.067,0
"3,0,2,0,12,0,9,15,4,15,35,6",0.967,1,"3,0,6,0,12,0,9,15,4,15,35,6",0.967,1
"2,2,6,4,8,4,13,59,3,40,33,48",0.091,1,"2,2,6,4,8,4,13,59,3,40,16,48",0.106,1
"7,4,6,2,3,2,38,18,4,9,14,78",0.202,1,"7,4,4,2,3,2,38,18,4,9,14,78",0.195,1
"8,2,6,6,9,1,2,72,11,20,43,11",0.189,1,"8,2,6,6,9,1,2,72,11,20,43,11",0.189,1
"3,4,6,0,0,5,38,61,13,26,36,86",0.034,1,"3,4,6,0,0,5,38,61,13,26,36,39",0.039,1
"3,4,2,2,8,2,21,19,14,21,24,74",0.112,1,"3,4,2,2,8,2,21,19,14,30,24,74",0.122,1
"7,4,3,5,10,4,4,55,12,3,18,80",0.231,0,"7,4,3,5,10,4,4,55,12,3,18,72",0.24,0
"8,3,2,3,12,2,30,56,14,5,30,50",0.106,0,"8,3,2,3,12,4,30,56,14,5,30,50",0.318,0
"4,0,1,0,11,5,31,19,7,18,39,96",0.122,1,"4,0,1,2,11,5,31,19,7,18,39,96",0.437,1
"1,3,4,0,1,0,23,62,8,41,3,13",0.734,1,"1,3,4,0,1,0,23,62,8,41,3,31",0.661,1
"6,3,2,2,0,5,20,8,0,19,34,99",0.601,1,"9,3,2,2,0,5,20,8,0,19,34,99",0.613,1
"8,0,7,5,4,2,21,13,11,22,30,28",0.607,1,"8,0,7,5,4,2,21,13,11,22,17,28",0.599,1
"6,1,1,6,9,1,6,15,0,6,21,62",0.65,1,"6,1,6,6,9,1,6,15,0,6,21,62",0.655,1
"4,1,2,3,9,4,24,58,11,3,33,72",0.128,1,"4,2,2,3,9,4,24,58,11,3,33,72",0.112,0
"0,3,7,1,11,5,30,32,15,2,16,86",0.125,0,"7,3,7,1,11,5,30,32,15,2,16,86",0.673,1
"0,4,7,2,6,1,28,65,2,35,2,2",0.098,1,"2,4,7,2,6,1,28,65,2,35,2,2",0.101,1
"3,1,3,4,1,2,38,15,15,32,36,92",0.134,1,"3,1,3,4,1,2,38,15,10,32,36,92",0.116,1
"2,0,6,3,7,3,17,32,9,13,33,91",0.094,1,"2,0,6,5,7,3,17,32,9,13,33,91",0.092,1
"3,1,6,0,10,4,16,19,5,18,31,70",0.037,1,"3,1,6,0,10,4,16,0,5,18,31,70",0.075,1
"6,2,2,5,4,5,26,72,11,29,1,90",0.154,1,"6,2,2,5,4,5,26,72,11,17,1,90",0.18,1
"5,0,7,2,0,5,18,43,9,4,37,1",0.855,0,"5,0,7,2,0,5,18,43,9,4,12,1",0.885,0
"4,3,6,0,10,0,37,53,12,9,16,65",0.491,1,"4,3,6,0,10,0,37,53,12,9,16,71",0.439,1
"3,4,7,0,13,3,32,57,5,27,43,74",0.029,1,"3,4,7,0,13,4,32,57,5,27,43,74",0.029,1
"2,0,5,3,8,2,9,11,13,31,36,65",0.203,1,"2,0,5,3,8,2,9,11,3,31,36,65",0.168,1
"6,0,7,6,6,2,17,56,2,2,24,4",0.489,0,"6,0,7,6,6,2,17,56,2,4,24,4",0.461,0
"4,1,6,1,0,5,26,52,5,37,28,62",0.149,1,"4,1,6,4,0,5,26,52,5,37,28,62",0.142,1
"3,1,3,6,0,3,7,58,2,6,14,28",0.192,0,"3,1,3,6,0,3,7,58,2,6,14,30",0.186,0
"4,2,5,1,11,2,39,4,5,14,7,61",0.063,1,"4,2,6,1,11,2,39,4,5,14,7,61",0.063,1
"2,4,7,2,7,1,5,72,7,5,19,41",0.05,0,"2,4,6,2,7,1,5,72,7,5,19,41",0.05,0
"2,1,3,6,9,4,40,72,3,16,17,27",0.111,0,"2,1,1,6,9,4,40,72,3,16,17,27",0.111,0
"3,3,7,0,12,4,38,53,12,27,31,80",0.03,1,"3,3,7,0,12,4,38,53,12,27,31,33",0.031,1
"8,3,5,5,1,5,36,59,11,14,38,14",0.547,1,"5,3,5,5,1,5,36,59,11,14,38,14",0.312,1
"1,4,0,1,3,1,17,65,8,3,8,56",0.033,0,"5,4,0,1,3,1,17,65,8,3,8,56",0.031,0
"9,0,3,5,13,1,39,60,15,36,32,13",0.175,1,"9,0,3,5,13,1,39,60,15,36,32,47",0.123,1
"6,4,3,0,13,3,40,58,9,33,21,69",0.029,1,"6,4,3,0,13,3,40,58,9,33,21,51",0.029,1
"6,3,7,3,5,5,35,49,2,26,1,89",0.164,1,"6,3,7,3,5,5,35,49,2,25,1,89",0.167,1
"7,4,2,1,3,1,17,33,10,28,8,84",0.04,1,"7,4,2,1,3,1,17,33,10,28,8,45",0.13,1
"2,3,4,5,8,4,3,0,2,9,25,68",0.348,1,"2,3,4,5,8,5,3,0,2,9,25,68",0.486,1
"4,1,1,6,8,1,21,22,7,14,4,26",0.592,1,"4,1,1,6,8,1,10,22,7,14,4,26",0.631,1
"1,0,6,4,5,4,17,35,11,5,5,13",0.267,0,"1,0,6,0,5,4,17,35,11,5,5,13",0.592,0
"8,4,6,1,13,0,18,69,12,19,43,9",0.093,1,"8,4,6,1,4,0,18,69,12,19,43,9",0.082,1
"9,0,3,2,3,2,0,6,8,24,22,69",0.259,1,"9,3,3,2,3,2,0,6,8,24,22,69",0.311,1
"4,4,6,4,11,2,39,48,14,14,42,32",0.083,1,"4,4,6,4,11,2,39,48,14,14,42,13",0.109,1
"5,0,4,4,0,4,0,6,7,24,27,37",0.543,1,"5,0,7,4,0,4,0,6,7,24,27,37",0.547,1
"5,2,6,6,6,1,41,66,12,29,27,98",0.073,1,"5,2,6,6,6,1,41,66,12,29,27,18",0.107,1
"8,0,6,3,8,4,15,47,11,27,36,62",0.396,1,"8,3,6,3,8,4,15,47,11,27,36,62",0.365,1
"0,4,7,5,3,2,19,20,2,6,16,6",0.497,0,"0,4,7,5,3,2,19,20,2,12,16,6",0.478,0
"8,0,4,6,11,3,29,69,0,19,5,92",0.137,1,"8,0,4,0,11,3,29,69,0,19,5,92",0.029,1
"7,2,7,0,1,2,14,29,7,2,19,65",0.029,1,"7,2,7,0,1,2,14,29,7,32,19,65",0.029,1
"5,1,7,3,8,5,9,4,1,30,5,10",0.637,1,"5,1,7,5,8,5,9,4,1,30,5,10",0.77,1
"5,0,4,1,1,4,16,40,11,1,34,25",0.647,1,"5,0,4,1,1,4,16,40,11,23,34,25",0.316,1
"1,0,1,2,7,4,24,35,8,18,36,87",0.094,1,"1,0,1,2,7,4,24,35,15,18,36,87",0.116,1
"6,2,5,1,10,4,6,73,0,40,38,99",0.033,1,"6,2,5,2,10,4,6,73,0,40,38,99",0.05,1
"9,2,3,5,13,3,38,22,12,21,30,31",0.628,1,"9,2,3,5,13,3,38,36,12,21,30,31",0.442,1
"5,2,1,3,9,5,18,19,1,0,35,44",0.698,0,"5,2,4,3,9,5,18,19,1,0,35,44",0.699,0
"3,0,7,2,4,5,40,60,15,41,21,29",0.183,1,"3,0,7,2,13,5,40,60,15,41,21,29",0.18,1
"2,3,1,0,9,3,13,10,13,36,43,85",0.029,1,"2,3,1,0,9,0,13,10,13,36,43,85",0.414,1
"1,3,0,5,11,3,17,50,7,17,43,91",0.055,1,"1,3,0,5,11,3,17,50,14,17,43,91",0.061,1
"4,3,0,1,13,0,15,51,0,15,40,23",0.333,1,"4,3,0,1,13,0,15,51,3,15,40,23",0.335,1
"7,3,5,0,0,1,37,6,14,14,42,12",0.073,1,"7,3,5,0,0,1,37,6,14,0,42,12",0.061,1
"8,2,1,2,2,5,4,27,14,26,16,81",0.745,1,"8,0,1,2,2,5,4,27,14,26,16,81",0.757,1
"2,2,1,3,2,2,20,36,15,36,33,15",0.171,1,"2,2,1,3,9,2,20,36,15,36,33,15",0.169,1
"7,1,7,5,4,5,10,28,9,12,10,44",0.811,1,"7,1,7,5,4,5,10,28,9,12,10,44",0.811,1
"5,4,2,1,8,3,7,56,5,1,34,95",0.037,1,"5,4,2,1,8,3,7,56,10,1,34,95",0.035,1
"1,1,3,4,7,0,11,29,12,2,26,43",0.173,0,"1,1,3,4,7,5,11,29,12,2,26,43",0.157,0
"7,3,3,6,7,1,32,9,15,13,29,77",0.637,1,"7,3,3,4,7,1,32,9,15,13,29,77",0.584,1
"0,0,6,2,12,4,29,0,12,40,36,56",0.288,1,"0,0,6,2,12,4,29,0,12,40,37,56",0.291,1
"0,4,2,6,11,3,36,72,3,25,32,53",0.058,1,"0,4,2,6,11,4,36,72,3,25,32,53",0.058,1
"3,3,1,6,13,2,29,22,7,37,15,26",0.317,1,"3,3,1,6,13,2,29,22,14,37,15,26",0.286,1
"1,2,4,1,13,3,16,58,9,1,8,66",0.041,0,"1,2,4,1,13,3,16,58,9,1,24,66",0.034,0
"1,3,0,1,13,3,19,50,0,12,7,38",0.069,1,"1,2,0,1,13,3,19,50,0,12,7,38",0.075,1
"6,3,6,4,11,3,20,2,4,5,6,93",0.353,0,"6,3,6,4,11,3,20,2,4,4,6,93",0.359,0
"8,0,0,6,4,2,12,54,14,5,27,95",0.159,1,"8,0,0,6,4,2,12,54,14,5,27,80",0.175,1
"0,3,3,5,7,5,32,29,1,28,32,22",0.222,1,"0,3,3,5,10,5,32,29,1,28,32,22",0.221,1
"8,3,0,6,8,4,27,59,13,28,20,19",0.332,1,"8,3,0,6,3,4,27,59,13,28,20,19",0.334,1
"6,2,4,5,1,0,37,35,10,39,0,91",0.224,1,"2,2,4,5,1,0,37,35,10,39,0,91",0.157,1
"4,2,0,3,0,0,16,64,9,7,13,6",0.167,0,"4,2,0,3,0,0,9,64,9,7,13,6",0.177,0
"3,2,5,5,6,0,28,8,0,11,7,48",0.763,1,"3,2,5,5,6,0,28,8,1,11,7,48",0.744,1
"0,4,5,1,12,2,41,65,12,23,14,24",0.038,1,"0,4,5,5,12,2,41,65,12,23,14,24",0.081,1
"8,1,3,1,2,2,11,52,13,23,4,7",0.092,1,"8,1,3,1,2,2,11,52,13,23,4,7",0.092,1
"2,2,7,2,0,1,34,36,2,21,3,53",0.12,1,"7,2,7,2,0,1,34,36,2,21,3,53",0.207,1
"4,0,6,6,11,2,24,27,1,25,43,65",0.125,1,"4,0,6,6,11,2,24,28,1,25,43,65",0.123,1
"8,3,6,6,5,2,38,34,3,19,18,38",0.255,1,"8,3,6,0,5,2,38,34,3,19,18,38",0.029,1
"6,2,1,1,13,5,16,63,13,24,31,67",0.182,1,"6,2,1,0,13,5,16,63,13,24,31,67",0.047,1
"1,3,0,6,5,5,38,30,13,17,27,60",0.096,1,"1,3,0,2,5,5,38,30,13,17,27,60",0.135,1
"9,1,5,2,12,1,17,10,3,25,27,51",0.208,1,"9,1,5,2,2,1,17,10,3,25,27,51",0.18,1
"0,1,3,5,8,1,13,18,7,11,10,20",0.441,0,"0,1,3,5,8,1,13,18,7,11,10,20",0.441,0
"3,0,7,4,11,2,27,59,1,3,27,30",0.115,0,"6,0,7,4,11,2,27,59,1,3,27,30",0.243,0
"1,4,7,1,5,5,22,45,14,34,9,17",0.389,1,"1,4,7,1,5,5,22,45,14,34,9,17",0.389,1
"7,2,7,4,11,0,8,24,1,35,25,60",0.663,1,"7,2,7,4,11,0,8,24,1,35,30,60",0.623,1
"6,0,5,0,1,2,6,66,11,8,40,69",0.029,1,"6,0,5,0,1,2,33,66,11,8,40,69",0.029,1
"4,2,2,1,6,1,34,34,11,25,6,3",0.677,1,"4,2,2,1,6,1,34,34,11,25,11,3",0.666,1
"1,3,4,4,9,2,38,68,3,26,40,69",0.044,1,"1,3,0,4,9,2,38,68,3,26,40,69",0.044,1
"1,1,7,6,12,3,34,33,3,14,33,60",0.084,1,"1,1,7,6,12,3,34,33,13,14,33,60",0.081,1
"7,1,2,5,11,1,38,19,14,3,5,52",0.47,0,"7,1,2,5,11,1,38,19,14,41,5,52",0.309,1
"0,4,2,3,4,2,21,9,8,5,1,74",0.15,0,"0,4,6,3,4,2,21,9,8,5,1,74",0.156,0
"7,1,1,4,8,3,8,12,0,16,4,81",0.316,1,"7,1,1,4,8,3,8,12,13,16,4,81",0.417,1
"6,3,3,2,5,0,30,62,4,27,24,82",0.074,1,"6,3,3,2,5,0,30,62,4,27,24,82",0.074,1
"8,4,0,4,8,4,1,5,13,14,25,75",0.73,1,"8,4,0,4,8,4,1,5,1,14,25,75",0.656,1
"5,3,6,3,8,4,6,45,2,21,15,89",0.146,1,"5,3,6,3,8,2,6,45,2,21,15,89",0.078,1
"8,3,0,5,0,4,32,59,15,30,28,7",0.381,1,"8,3,0,5,0,4,41,59,15,30,28,7",0.349,1
"1,1,5,2,12,0,9,24,6,0,31,11",0.636,0,"1,1,5,2,12,0,34,24,6,0,31,11",0.681,0
"3,2,1,0,7,4,3,36,3,4,23,50",0.041,1,"3,2,1,0,7,4,3,33,3,4,23,50",0.043,1
"9,4,5,2,9,0,11,38,11,13,12,12",0.796,0,"9,4,5,2,9,0,11,38,11,13,12,12",0.796,0
"5,3,0,6,8,2,30,12,0,13,5,65",0.282,1,"5,3,0,2,8,2,30,12,0,13,5,65",0.175,1
"1,3,3,1,9,2,36,60,9,4,17,19",0.041,0,"9,3,3,1,9,2,36,60,9,4,17,19",0.053,0
"3,1,5,0,10,5,41,67,13,9,29,85",0.032,1,"3,1,5,0,10,5,41,67,13,9,32,85",0.031,1
"0,2,3,6,4,1,41,63,9,6,42,10",0.089,0,"0,2,3,6,4,1,41,63,9,28,42,10",0.09,1
"2,0,4,6,13,5,4,54,3,3,22,76",0.111,0,"2,0,4,6,13,5,4,54,3,3,22,76",0.111,0
"4,1,2,0,11,5,14,59,7,2,18,35",0.646,0,"4,1,2,0,11,2,14,59,7,2,18,35",0.029,1
"4,3,5,1,11,2,19,5,4,30,42,72",0.046,1,"4,3,5,1,11,1,19,5,4,30,42,72",0.044,1
"9,3,3,4,12,5,13,73,0,22,22,93",0.236,1,"9,3,3,4,12,5,13,65,0,22,22,93",0.284,1
"6,2,5,2,13,0,21,5,11,0,31,47",0.742,1,"6,2,5,2,2,0,21,5,11,0,31,47",0.729,1
"3,4,2,0,3,1,22,3,4,6,10,58",0.081,1,"3,4,2,0,3,3,22,3,4,6,10,58",0.03,1
"6,0,5,0,7,2,38,70,8,26,17,59",0.029,1,"6,1,5,0,7,2,38,70,8,26,17,59",0.029,1
"9,2,0,6,3,2,2,13,10,28,16,61",0.473,1,"9,2,0,6,3,2,2,13,10,28,18,61",0.508,1
"8,3,5,3,12,1,4,27,1,31,26,19",0.558,1,"8,3,5,3,12,1,4,27,1,31,26,19",0.558,1
"1,0,2,1,8,5,21,4,11,4,26,72",0.481,0,"1,0,2,1,8,5,36,4,11,4,26,72",0.45,0
"0,1,7,4,5,2,13,27,7,19,41,31",0.181,1,"0,1,7,4,5,2,13,3,7,19,41,31",0.444,1
"0,3,5,2,5,5,2,1,13,11,30,88",0.513,1,"0,3,5,2,5,5,2,1,13,11,2,88",0.324,1
"4,1,3,2,7,5,24,9,9,40,21,93",0.489,1,"4,1,0,2,7,5,24,9,9,40,21,93",0.477,1
"1,3,3,1,11,4,1,56,14,7,9,72",0.067,1,"1,3,3,1,11,4,1,56,14,7,9,72",0.067,1
"3,4,3,3,7,3,16,50,5,14,36,5",0.146,1,"3,4,3,3,7,3,16,50,11,14,36,5",0.147,1
"3,1,0,0,12,1,20,67,15,7,16,5",0.055,1,"3,1,0,0,12,1,20,67,15,7,11,5",0.063,1
"6,2,1,3,11,2,9,30,3,1,28,99",0.174,0,"6,2,1,3,11,2,9,30,3,1,18,99",0.171,0
"4,0,6,0,9,2,15,46,4,35,16,61",0.029,1,"4,0,0,0,9,2,15,46,4,35,16,61",0.029,1
"1,2,3,6,3,1,18,54,13,12,20,16",0.127,0,"1,2,3,6,3,1,18,54,13,12,7,16",0.142,0
"6,2,1,4,5,4,13,24,0,20,28,76",0.391,1,"6,2,3,4,5,4,13,24,0,20,28,76",0.398,1
"9,0,7,4,1,4,22,33,3,9,4,58",0.587,0,"9,0,7,4,10,4,22,33,3,9,4,58",0.625,0
"4,3,2,6,0,3,16,71,1,18,4,72",0.11,1,"4,3,2,6,0,3,16,71,1,18,26,72",0.083,1
"2,3,3,4,10,4,18,31,6,41,36,22",0.275,1,"2,3,3,4,10,4,18,31,6,41,36,24",0.265,1
"2,2,7,6,8,1,25,6,14,26,5,2",0.673,1,"2,2,7,6,8,1,25,33,14,26,5,2",0.437,1
"1,4,4,0,1,3,39,42,9,6,15,60",0.03,0,"1,4,4,0,1,3,39,42,9,14,15,60",0.03,1
"0,3,5,1,9,4,16,11,9,11,26,62",0.277,1,"0,3,5,1,9,4,16,11,9,11,43,62",0.258,1
"1,0,5,6,4,2,20,41,1,22,12,93",0.119,1,"1,0,5,6,4,2,20,41,1,22,12,26",0.192,1
"5,3,5,6,12,1,23,66,9,40,34,45",0.09,1,"5,3,5,6,12,1,23,24,9,40,34,45",0.277,1
"4,3,6,5,9,4,4,57,9,25,18,9",0.248,1,"4,3,6,5,9,4,4,57,9,25,18,33",0.171,1
"1,2,2,3,9,3,7,61,4,31,40,96",0.049,1,"1,2,2,3,10,3,7,61,4,31,40,96",0.049,1
"4,1,0,1,0,3,14,74,11,14,40,25",0.04,1,"4,1,0,1,0,3,14,74,11,14,25,25",0.045,1
"2,4,5,0,11,2,10,49,14,32,22,20",0.029,1,"2,4,6,0,11,2,10,49,14,32,22,20",0.029,1
"4,4,7,5,2,2,37,61,5,5,36,31",0.083,0,"4,4,7,5,2,2,0,61,5,5,36,31",0.105,0
"8,2,2,6,6,2,12,41,1,38,2,13",0.569,1,"8,2,2,6,6,2,12,65,1,38,2,13",0.357,1
"9,1,2,0,2,4,18,3,9,8,35,85",0.347,1,"9,1,2,0,2,3,18,3,9,8,35,85",0.039,1
"1,0,0,3,3,3,32,6,4,1,15,69",0.133,0,"1,0,2,3,3,3,32,6,4,1,15,69",0.135,0
"9,2,4,5,6,4,39,17,9,31,34,40",0.657,1,"9,2,4,5,6,4,39,17,9,31,34,47",0.617,1
"8,0,1,4,4,3,37,25,0,2,5,94",0.353,0,"8,0,1,4,4,3,37,25,0,20,5,94",0.208,1
"0,4,1,2,3,2,21,67,12,14,43,24",0.041,1,"0,4,1,6,3,2,21,67,12,14,43,24",0.069,1
"4,1,0,6,9,5,41,44,2,5,23,52",0.169,0,"4,1,0,6,8,5,41,44,2,5,23,52",0.169,0
"7,2,2,6,1,0,35,38,7,19,35,18",0.459,1,"7,2,2,6,1,0,35,38,7,19,38,18",0.451,1
"8,1,7,4,13,4,35,53,7,16,16,30",0.437,1,"8,3,7,4,13,4,35,53,7,16,16,30",0.337,1
"1,1,3,6,9,3,2,68,12,6,40,7",0.136,0,"1,1,3,6,9,1,2,68,12,6,40,7",0.14,0
"5,3,5,2,3,3,9,54,5,12,38,4",0.227,1,"5,4,5,2,3,3,9,54,5,12,38,4",0.208,1
"5,3,1,5,10,2,17,56,14,32,10,25",0.136,1,"5,3,1,5,10,3,17,56,14,32,10,25",0.157,1
"5,3,0,1,0,4,26,7,8,30,20,38",0.506,1,"5,3,0,5,0,4,26,7,8,30,20,38",0.569,1
"3,1,4,5,10,0,8,39,8,31,15,74",0.239,1,"3,1,4,6,10,0,8,39,8,31,15,74",0.282,1
"0,4,3,4,7,5,20,19,7,18,29,77",0.145,1,"0,4,3,4,7,0,20,19,7,18,29,77",0.178,1
"8,2,6,0,12,4,27,42,13,7,43,57",0.061,1,"8,2,6,0,12,4,27,7,13,7,43,57",0.446,1
"8,4,1,5,4,0,36,32,13,18,31,43",0.474,1,"8,4,1,5,4,3,36,32,13,18,31,43",0.357,1
"6,1,2,2,10,5,18,39,7,18,9,11",0.802,1,"3,1,2,2,10,5,18,39,7,18,9,11",0.614,1
"1,2,1,4,3,0,33,12,7,5,43,39",0.309,1,"1,2,1,4,1,0,33,12,7,5,43,39",0.309,1
"2,1,4,2,0,2,30,39,9,13,4,69",0.094,1,"2,1,2,2,0,2,30,39,9,13,4,69",0.093,1
"4,4,3,0,13,1,17,66,4,5,18,53",0.029,1,"4,4,3,0,13,1,17,66,7,5,18,53",0.029,1
"7,4,1,2,6,3,8,35,2,35,7,29",0.239,1,"7,4,1,2,6,3,8,35,2,15,7,29",0.309,1
"2,1,6,3,0,2,32,6,2,11,42,44",0.287,1,"2,2,6,3,0,2,32,6,2,11,42,44",0.28,1
"2,0,6,3,4,2,33,66,7,33,27,89",0.053,1,"2,0,6,3,4,2,33,66,7,33,2,89",0.075,1
"1,3,1,2,3,1,38,66,11,41,16,51",0.067,1,"1,3,1,2,10,1,38,66,11,41,16,51",0.067,1
"8,4,6,6,12,5,13,48,9,31,35,91",0.39,1,"8,4,5,6,12,5,13,48,9,31,35,91",0.388,1
"7,2,7,5,13,1,18,12,3,5,5,6",0.895,0,"7,2,7,5,13,1,18,12,3,17,5,6",0.878,1
"6,4,7,2,5,3,41,30,13,40,0,57",0.174,1,"6,4,7,2,5,4,41,30,13,40,0,57",0.341,1
"4,1,1,1,13,1,31,44,12,40,42,43",0.044,1,"4,1,1,1,13,1,31,44,12,3,42,43",0.035,1
"7,3,0,1,8,1,6,51,9,39,1,93",0.051,1,"7,3,0,1,8,1,6,51,9,39,1,19",0.351,1
"9,2,2,4,3,0,20,0,2,16,12,5",0.932,1,"9,2,2,4,3,1,20,0,2,16,12,5",0.884,0
"6,3,4,4,3,4,10,0,5,4,36,21",0.921,0,"6,3,4,4,3,4,10,0,5,4,8,21",0.915,0
"4,3,4,5,4,5,0,71,8,22,43,60",0.147,1,"4,3,4,5,4,5,0,71,8,22,43,72",0.136,1
"4,3,3,3,6,2,3,50,12,4,2,85",0.086,1,"4,3,3,3,6,2,3,50,12,4,2,48",0.101,0
"3,2,2,6,4,5,29,5,2,36,19,46",0.507,1,"3,2,2,6,4,5,29,55,2,36,19,46",0.111,1
"4,1,3,0,9,1,23,63,15,35,22,70",0.035,1,"4,1,3,0,9,1,23,63,15,35,18,70",0.04,1
"2,3,4,5,6,3,31,0,9,36,9,12",0.552,1,"2,3,4,5,6,3,31,0,9,36,9,79",0.129,1
"1,3,2,0,0,4,6,59,4,5,27,19",0.066,0,"1,3,2,0,0,3,6,59,4,5,27,19",0.032,0
"9,2,5,1,0,1,8,68,7,24,24,22",0.057,1,"9,2,5,1,0,1,0,68,7,24,24,22",0.061,1
"8,3,5,1,12,0,26,11,9,23,24,37",0.961,1,"7,3,5,1,12,0,26,11,9,23,24,37",0.963,1
"4,0,2,4,7,3,14,27,10,35,36,55",0.307,1,"4,0,2,3,7,3,14,27,10,35,36,55",0.297,1
"6,0,7,4,8,2,25,29,10,11,40,35",0.29,1,"6,0,7,4,8,2,25,29,10,11,40,35",0.29,1
"6,4,4,0,7,0,25,33,9,25,4,8",0.967,1,"6,4,4,0,10,0,25,33,9,25,4,8",0.967,1
"8,4,6,0,13,4,32,71,9,28,38,89",0.03,1,"8,3,6,0,13,4,32,71,9,28,38,89",0.029,1
